pipeline_type,opt_sequence,circuit_type,num_qubits,status,error,Gate Count,Circuit Depth,2Q Count,2Q Depth
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Grover Circuit,5,success,,1147.0,824.0,172.0,147.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Grover Circuit,10,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Grover Circuit,15,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Grover Circuit,20,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,QFT Circuit,5,success,,25.0,5.0,0.0,0.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,QFT Circuit,10,success,,50.0,5.0,0.0,0.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,QFT Circuit,15,success,,75.0,5.0,0.0,0.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,QFT Circuit,20,success,,2783.0,449.0,338.0,74.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Amplitude Estimation Circuit,5,success,,0.0,0.0,0.0,0.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Amplitude Estimation Circuit,10,success,,0.0,0.0,0.0,0.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Amplitude Estimation Circuit,15,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Quantum Phase Estimation Circuit,5,success,,5.0,5.0,0.0,0.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Quantum Phase Estimation Circuit,10,success,,5.0,5.0,0.0,0.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Quantum Phase Estimation Circuit,15,success,,5.0,5.0,0.0,0.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Quantum Phase Estimation Circuit,20,success,,3044.0,637.0,349.0,107.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,W State Circuit,5,success,,49.0,14.0,4.0,4.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,W State Circuit,10,success,,104.0,19.0,9.0,9.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,W State Circuit,15,success,,159.0,24.0,14.0,14.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,W State Circuit,20,success,,214.0,29.0,19.0,19.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Half Adder Circuit,5,success,,129.0,80.0,19.0,15.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Half Adder Circuit,15,success,,872.0,378.0,152.0,78.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,BV Circuit,5,success,,32.0,12.0,2.0,2.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,BV Circuit,10,success,,54.0,14.0,4.0,4.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,BV Circuit,15,success,,87.0,17.0,7.0,7.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,BV Circuit,20,success,,109.0,19.0,9.0,9.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Graph State Circuit,5,success,,30.0,18.0,5.0,4.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Graph State Circuit,10,success,,60.0,36.0,10.0,6.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Graph State Circuit,15,success,,90.0,23.0,15.0,3.0
random_sample,qlego-qiskit_Optimize1qGateSimpleCommutationPass -> qlego-bqskit_IterativeScanningGateRemovalPassPass -> qlego-tket_CliffordSimpPass -> qlego-qiskit_CollectMultiQBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass -> qlego-tket_SimplifyMeasuresPass,Graph State Circuit,20,success,,120.0,18.0,20.0,3.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,DJ Circuit,5,success,,81.0,36.0,7.0,7.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,DJ Circuit,10,success,,193.0,59.0,24.0,24.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,DJ Circuit,15,success,,288.0,101.0,44.0,43.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,DJ Circuit,20,success,,383.0,140.0,64.0,62.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,GHZ Circuit,5,success,,14.0,10.0,4.0,4.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,GHZ Circuit,10,success,,24.0,15.0,9.0,9.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,GHZ Circuit,15,success,,34.0,20.0,14.0,14.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,GHZ Circuit,20,success,,44.0,25.0,19.0,19.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Grover Circuit,5,success,,1858.0,1346.0,388.0,356.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Grover Circuit,10,success,,127390.0,96461.0,31705.0,25949.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Grover Circuit,15,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Grover Circuit,20,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,QFT Circuit,5,success,,212.0,133.0,32.0,28.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,QFT Circuit,10,success,,924.0,427.0,189.0,114.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,QFT Circuit,15,success,,2187.0,851.0,522.0,252.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,QFT Circuit,20,success,,3929.0,1242.0,959.0,392.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Amplitude Estimation Circuit,5,success,,344.0,280.0,54.0,54.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Amplitude Estimation Circuit,10,success,,6948.0,6517.0,1193.0,1136.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Amplitude Estimation Circuit,15,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Quantum Phase Estimation Circuit,5,success,,231.0,163.0,32.0,32.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Quantum Phase Estimation Circuit,10,success,,921.0,457.0,182.0,117.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Quantum Phase Estimation Circuit,15,success,,2226.0,858.0,492.0,252.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Quantum Phase Estimation Circuit,20,success,,4023.0,1454.0,959.0,418.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,W State Circuit,5,success,,98.0,56.0,8.0,6.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,W State Circuit,10,success,,213.0,111.0,18.0,11.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,W State Circuit,15,success,,328.0,166.0,28.0,16.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,W State Circuit,20,success,,443.0,221.0,38.0,21.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Half Adder Circuit,5,success,,204.0,154.0,34.0,33.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Half Adder Circuit,15,success,,1507.0,643.0,382.0,224.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,BV Circuit,5,success,,51.0,28.0,2.0,2.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,BV Circuit,10,success,,101.0,53.0,7.0,7.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,BV Circuit,15,success,,178.0,86.0,19.0,15.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,BV Circuit,20,success,,228.0,120.0,24.0,24.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Graph State Circuit,5,success,,91.0,31.0,11.0,8.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Graph State Circuit,10,success,,179.0,53.0,19.0,7.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Graph State Circuit,15,success,,288.0,58.0,48.0,17.0
random_sample,qlego-tket_DecomposeSingleQubitsTK1Pass -> qlego-tket_RemoveRedundanciesPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-qiskit_Collect2qBlocksPass -> qlego-qiskit_RemoveIdentityEquivalentPass,Graph State Circuit,20,success,,367.0,62.0,47.0,13.0
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,DJ Circuit,5,success,,56.0,23.0,7.0,7.0
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,DJ Circuit,10,success,,128.0,44.0,24.0,24.0
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,DJ Circuit,15,success,,203.0,76.0,44.0,43.0
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,DJ Circuit,20,success,,278.0,100.0,64.0,62.0
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,GHZ Circuit,5,success,,14.0,10.0,4.0,4.0
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,GHZ Circuit,10,success,,24.0,15.0,9.0,9.0
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,GHZ Circuit,15,success,,34.0,20.0,14.0,14.0
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,GHZ Circuit,20,success,,44.0,25.0,19.0,19.0
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,Grover Circuit,5,success,,1368.0,1022.0,388.0,356.0
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,Grover Circuit,10,success,,100355.0,75259.0,31705.0,25949.0
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,Grover Circuit,15,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,Grover Circuit,20,failed,Timeout: pipeline exceeded 50s,,,,
random_sample,qlego-qiskit_CommutativeCancellationPass -> qlego-qiskit_OptimizeCliffordsPass -> qlego-tket_SynthesiseTketPass -> qlego-tket_RemoveDiscardedPass,QFT Circuit,5,success,,157.0,103.0,32.0,28.0
